epoch,category_accuracy,category_loss,learning_rate,loss,season_accuracy,season_loss,texture_accuracy,texture_loss,val_category_accuracy,val_category_loss,val_loss,val_season_accuracy,val_season_loss,val_texture_accuracy,val_texture_loss
0,0.9093351364135742,0.7590798139572144,9.999999747378752e-05,2.177499771118164,0.7753525972366333,0.6321677565574646,0.8572867512702942,0.7852100729942322,0.869905948638916,0.7957426905632019,2.4867265224456787,0.6833855509757996,0.7558450698852539,0.7915360331535339,0.9344048500061035
1,0.91739422082901,0.7561629414558411,9.999999747378752e-05,2.1927056312561035,0.7548690438270569,0.6515594124794006,0.8552719950675964,0.785096287727356,0.8761755228042603,0.7953713536262512,2.486178398132324,0.6818181872367859,0.7522205114364624,0.7852664589881897,0.9378604888916016
2,0.9140362739562988,0.7663742899894714,9.999999747378752e-05,2.1940109729766846,0.7639355063438416,0.6347744464874268,0.8441907167434692,0.7896528840065002,0.8714733719825745,0.7919105887413025,2.487974166870117,0.6818181872367859,0.7542456388473511,0.7915360331535339,0.9410791397094727
3,0.9096709489822388,0.7617655992507935,9.999999747378752e-05,2.1737911701202393,0.7683008909225464,0.6330816745758057,0.8609805107116699,0.7730749249458313,0.8808777332305908,0.791601836681366,2.4781041145324707,0.6865203976631165,0.753459095954895,0.7931034564971924,0.9323166608810425
4,0.9170584082603455,0.7574521899223328,9.999999747378752e-05,2.1706719398498535,0.7646071314811707,0.6327131390571594,0.853928804397583,0.7815126180648804,0.8746081590652466,0.7935239672660828,2.487656831741333,0.6818181872367859,0.7531977891921997,0.7915360331535339,0.9402581453323364
5,0.9116857051849365,0.7555297613143921,9.999999747378752e-05,2.167933940887451,0.7699798345565796,0.6310398578643799,0.8488918542861938,0.7866717576980591,0.8777429461479187,0.7925089597702026,2.4811339378356934,0.6896551847457886,0.7556713819503784,0.7962382435798645,0.9322593808174133
6,0.9217595458030701,0.7491674423217773,4.999999873689376e-05,2.1578359603881836,0.7602417469024658,0.6302169561386108,0.8542646169662476,0.7762422561645508,0.8808777332305908,0.7918189764022827,2.4858827590942383,0.6802507638931274,0.7557743191719055,0.7899686694145203,0.9375609159469604
7,0.9184015989303589,0.7591115236282349,4.999999873689376e-05,2.166346549987793,0.7803895473480225,0.6186837553977966,0.8559435606002808,0.7938553690910339,0.8793103694915771,0.7939590215682983,2.487370729446411,0.6771159768104553,0.7556756138801575,0.7884012460708618,0.9370169639587402
8,0.9184015989303589,0.7583215832710266,2.499999936844688e-05,2.1628477573394775,0.7649429440498352,0.6310263276100159,0.861652135848999,0.7682952880859375,0.8777429461479187,0.793369710445404,2.4884860515594482,0.6818181872367859,0.7557787895202637,0.7931034564971924,0.93860924243927
